GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS
314,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,2,1,10:43,16.4,9,7.7,20.2,2,missed,"Batum, Nicolas",201587,3.2,0,0
315,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,3,1,7:28,12.1,1,5.8,4.1,2,missed,"Lopez, Robin",201577,1.0,0,0
316,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,4,1,6:38,9.1,2,2.3,5.0,2,missed,"Batum, Nicolas",201587,2.8,0,0
317,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,5,1,3:49,13.1,0,0.8,12.7,2,made,"Lillard, Damian",203081,2.5,1,2
318,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,6,2,5:16,23.4,0,0.0,1.6,2,missed,"Batum, Nicolas",201587,1.1,0,0
319,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,7,2,1:22,11.0,2,3.1,8.7,2,missed,"Batum, Nicolas",201587,3.1,0,0
320,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,8,2,0:55,24.0,0,0.1,1.9,2,made,"Gee, Alonzo",202087,1.6,1,2
321,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,9,3,10:33,20.2,5,4.9,3.4,2,made,"Batum, Nicolas",201587,0.9,1,2
322,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,10,3,9:40,8.4,2,3.2,11.2,2,made,"Lillard, Damian",203081,0.3,1,2
323,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,11,3,8:40,10.6,0,1.1,2.3,2,made,"Lillard, Damian",203081,1.1,1,2
324,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,12,3,7:00,13.8,0,0.5,2.9,2,made,"Aldridge, LaMarcus",200746,2.8,1,2
325,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,13,3,6:37,20.3,0,0.9,5.1,2,made,"Afflalo, Arron",201167,2.6,1,2
326,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,14,4,7:37,12.8,2,3.6,4.6,2,missed,"Kaman, Chris",2549,1.3,0,0
327,0021400928,"MAR 07, 2015 - MIN vs. POR",H,W,8,15,4,3:31,16.0,0,0.0,10.0,2,missed,"Afflalo, Arron",201167,2.6,0,0
328,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,1,1,9:41,24.0,0,0.7,1.4,2,made,"Faried, Kenneth",202702,1.4,1,2
329,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,2,1,9:04,10.5,3,3.8,10.0,2,missed,"Chandler, Wilson",201163,2.5,0,0
330,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,3,1,7:37,12.8,2,3.0,16.4,2,missed,"Gallinari, Danilo",201568,2.7,0,0
331,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,4,1,6:56,10.4,0,3.8,4.7,2,made,"Chandler, Wilson",201163,0.7,1,2
332,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,5,1,6:02,17.3,0,0.0,2.4,2,made,"Lawson, Ty",201951,3.7,1,2
333,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,6,1,5:07,24.0,1,1.2,3.3,2,made,"Gallinari, Danilo",201568,5.1,1,2
334,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,7,1,2:20,10.8,0,1.0,15.0,2,missed,"Chandler, Wilson",201163,5.0,0,0
335,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,8,1,0:54,12.6,1,1.7,7.0,2,made,"Chandler, Wilson",201163,1.5,1,2
336,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,9,2,6:05,10.3,0,0.6,24.9,3,missed,"Nelson, Jameer",2749,10.8,0,0
337,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,10,2,5:05,15.3,1,1.8,5.2,2,made,"Gallinari, Danilo",201568,2.3,1,2
338,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,11,2,0:11,6.4,2,3.9,10.7,2,missed,"Gallinari, Danilo",201568,1.9,0,0
339,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,12,3,11:19,10.5,5,4.6,16.7,2,made,"Gallinari, Danilo",201568,7.2,1,2
340,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,13,3,7:10,10.5,2,2.2,14.9,2,missed,"Chandler, Wilson",201163,3.5,0,0
341,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,14,4,5:13,22.6,0,0.8,14.7,2,made,"Barton, Will",203115,4.4,1,2
342,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,15,4,1:20,18.7,0,1.1,24.6,3,missed,"Nelson, Jameer",2749,11.3,0,0
343,0021400902,"MAR 04, 2015 - MIN vs. DEN",H,L,-15,16,4,0:47,10.6,3,2.2,22.2,2,missed,"Green, Erick",203475,3.5,0,0
344,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,1,1,9:40,19.7,0,3.9,3.7,2,missed,"Hawes, Spencer",201150,0.8,0,0
345,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,2,1,9:08,8.4,2,3.7,12.8,2,missed,"Hawes, Spencer",201150,4.3,0,0
346,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,3,1,5:21,13.7,1,4.5,20.4,2,missed,"Hamilton, Jordan",202706,3.9,0,0
347,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,4,1,5:03,17.6,2,2.2,5.2,2,made,"Hawes, Spencer",201150,1.4,1,2
348,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,5,1,0:23,19.2,2,1.9,6.9,2,made,"Paul, Chris",101108,0.9,1,2
349,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,6,2,10:16,4.0,2,2.3,9.1,2,made,"Crawford, Jamal",2037,2.0,1,2
350,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,7,2,7:58,12.9,1,3.7,19.6,2,missed,"Crawford, Jamal",2037,3.8,0,0
351,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,8,2,0:01,,4,3.5,14.8,2,missed,"Redick, JJ",200755,2.4,0,0
352,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,9,3,8:46,12.8,2,2.6,21.5,2,missed,"Paul, Chris",101108,2.0,0,0
353,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,10,3,7:04,10.3,0,0.8,2.9,2,made,"Jordan, DeAndre",201599,3.0,1,2
354,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,11,3,4:34,17.3,7,6.9,12.1,2,missed,"Rivers, Austin",203085,0.5,0,0
355,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,12,3,1:07,9.0,1,1.7,5.4,2,made,"Hamilton, Jordan",202706,1.3,1,2
356,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,13,4,11:22,4.1,1,1.8,7.2,2,missed,"Hamilton, Jordan",202706,1.0,0,0
357,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,14,4,10:47,10.2,2,2.4,14.8,2,missed,"Hamilton, Jordan",202706,4.3,0,0
358,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,15,4,1:59,10.3,2,2.7,5.3,2,missed,"Paul, Chris",101108,1.5,0,0
359,0021400888,"MAR 02, 2015 - MIN vs. LAC",H,L,-5,16,4,1:21,11.8,7,5.4,7.5,2,missed,"Rivers, Austin",203085,0.6,0,0
360,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,1,1,11:37,2.1,0,1.0,4.1,2,missed,"Randolph, Zach",2216,0.7,0,0
361,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,2,1,10:01,5.6,2,2.2,20.0,2,missed,"Green, Jeff",201145,3.1,0,0
362,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,3,1,7:37,19.2,0,0.8,3.1,2,made,"Gasol, Marc",201188,5.6,1,2
363,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,4,1,6:50,10.1,1,2.6,0.9,2,missed,"Randolph, Zach",2216,1.9,0,0
364,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,5,1,4:53,8.7,0,0.6,3.6,2,made,"Randolph, Zach",2216,2.3,1,2
365,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,6,1,4:10,9.7,1,3.6,8.6,2,made,"Allen, Tony",2754,2.1,1,2
366,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,7,1,3:30,11.8,0,0.6,0.5,2,made,"Gasol, Marc",201188,2.3,1,2
367,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,8,2,11:31,12.6,1,1.2,17.5,2,missed,"Calathes, Nick",201979,3.7,0,0
368,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,9,2,4:33,12.0,1,2.3,21.0,2,made,"Allen, Tony",2754,4.3,1,2
369,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,10,2,3:42,18.3,0,2.3,19.6,2,made,"Allen, Tony",2754,6.1,1,2
370,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,11,2,3:18,21.3,0,0.8,5.9,2,missed,"Conley, Mike",201144,1.0,0,0
371,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,12,2,0:30,5.7,1,3.0,5.3,2,missed,"Randolph, Zach",2216,2.2,0,0
372,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,13,3,9:13,11.2,6,6.1,13.9,2,missed,"Green, Jeff",201145,1.7,0,0
373,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,14,3,8:10,12.0,1,1.3,21.2,2,missed,"Green, Jeff",201145,5.7,0,0
374,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,15,3,4:56,15.4,2,2.7,13.9,2,made,"Conley, Mike",201144,1.6,1,2
375,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,16,3,1:55,11.8,4,3.4,22.3,2,missed,"Green, Jeff",201145,4.5,0,0
376,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,17,3,0:25,12.4,1,1.3,14.5,2,missed,"Allen, Tony",2754,3.1,0,0
377,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,18,4,11:37,24.0,0,1.2,0.7,2,made,"Leuer, Jon",202720,0.0,1,2
378,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,19,4,6:03,9.8,3,4.5,20.3,2,missed,"Randolph, Zach",2216,4.0,0,0
379,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,20,4,3:08,17.1,3,4.8,11.5,2,made,"Green, Jeff",201145,2.8,1,2
380,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,21,4,1:17,12.2,2,2.7,6.0,2,missed,"Gasol, Marc",201188,1.9,0,0
381,0021400873,"FEB 28, 2015 - MIN vs. MEM",H,L,-4,22,4,0:19,,1,0.5,0.8,2,made,"Green, Jeff",201145,3.9,1,2
382,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,1,1,11:42,6.2,3,3.2,9.4,2,missed,"Butler, Jimmy",202710,1.1,0,0
383,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,2,1,7:20,10.8,2,3.7,17.2,2,missed,"Dunleavy, Mike",2399,4.5,0,0
384,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,3,1,5:13,16.9,1,2.4,9.7,2,made,"Butler, Jimmy",202710,1.9,1,2
385,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,4,1,4:46,14.8,1,2.8,18.3,2,made,"Snell, Tony",203503,5.2,1,2
386,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,5,1,2:59,18.3,3,2.2,13.6,2,made,"Brooks, Aaron",201166,5.9,1,2
387,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,6,2,9:05,12.1,2,2.1,7.3,2,missed,"Butler, Jimmy",202710,1.4,0,0
388,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,7,2,2:04,14.0,1,1.2,15.8,2,missed,"Dunleavy, Mike",2399,4.4,0,0
389,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,8,3,9:45,12.9,1,1.8,14.2,2,missed,"Mirotic, Nikola",202703,3.1,0,0
390,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,9,4,7:26,9.7,1,1.3,17.5,2,made,"Snell, Tony",203503,2.2,1,2
391,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,10,4,5:11,15.0,1,1.5,18.7,2,made,"Butler, Jimmy",202710,3.5,1,2
392,0021400862,"FEB 27, 2015 - MIN @ CHI",A,L,-7,11,4,4:12,9.3,4,5.0,11.7,2,missed,"Hinrich, Kirk",2550,2.7,0,0
393,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,1,1,8:41,17.2,0,0.9,22.3,3,missed,"Gortat, Marcin",101162,18.2,0,0
394,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,2,1,3:36,11.0,2,4.1,3.4,2,made,"Butler, Rasual",2446,2.0,1,2
395,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,3,1,3:09,14.3,3,3.3,20.4,2,missed,"Butler, Rasual",2446,4.9,0,0
396,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,4,3,11:36,12.3,0,1.2,2.4,2,made,"Porter, Otto",203490,2.1,1,2
397,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,5,3,8:39,20.4,0,0.7,4.9,2,missed,"Wall, John",202322,0.7,0,0
398,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,6,3,6:20,19.4,2,2.2,18.2,2,missed,"Porter, Otto",203490,5.7,0,0
399,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,7,3,4:18,6.2,1,2.0,20.2,2,made,"Butler, Rasual",2446,4.3,1,2
400,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,8,3,3:46,11.4,2,4.0,8.5,2,made,"Butler, Rasual",2446,1.0,1,2
401,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,9,3,3:06,13.3,1,3.7,21.3,2,missed,"Butler, Rasual",2446,6.9,0,0
402,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,10,3,0:48,22.0,0,0.6,0.4,2,made,"Butler, Rasual",2446,5.3,1,2
403,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,11,3,0:05,1.4,1,1.6,24.8,3,missed,"Butler, Rasual",2446,3.0,0,0
404,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,12,4,4:00,1.0,1,1.0,21.1,2,missed,"Gortat, Marcin",101162,3.8,0,0
405,0021400848,"FEB 25, 2015 - MIN vs. WAS",H,W,20,13,4,3:45,18.0,0,0.5,4.4,2,made,"Porter, Otto",203490,8.5,1,2
406,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,1,1,11:48,12.7,2,4.9,15.1,2,missed,"Harden, James",201935,3.5,0,0
407,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,2,1,9:11,9.5,1,1.0,21.6,2,made,"Harden, James",201935,4.0,1,2
408,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,3,1,8:14,24.0,0,1.1,3.8,2,made,"Terry, Jason",1891,10.9,1,2
409,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,4,1,7:22,20.0,1,1.8,4.7,2,made,"Ariza, Trevor",2772,2.0,1,2
410,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,5,1,2:11,8.1,1,2.4,17.7,2,made,"Prigioni, Pablo",203143,2.5,1,2
411,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,6,1,1:47,6.9,4,5.0,11.2,2,missed,"Smith, Josh",2746,1.4,0,0
412,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,7,1,0:42,15.8,1,2.1,25.1,3,missed,"Smith, Josh",2746,5.0,0,0
413,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,8,2,5:14,4.8,0,0.6,3.1,2,missed,"Harden, James",201935,1.4,0,0
414,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,9,2,4:26,20.2,0,0.8,5.5,2,made,"Motiejunas, Donatas",202700,2.9,1,2
415,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,10,2,2:38,20.4,0,0.7,23.5,2,made,"Jones, Terrence",203093,6.6,1,2
416,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,11,2,1:51,11.9,0,0.8,1.3,2,made,"Smith, Josh",2746,1.1,1,2
417,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,12,3,11:19,17.0,4,3.8,21.8,2,missed,"Jones, Terrence",203093,8.3,0,0
418,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,13,3,9:43,8.5,0,0.7,24.1,3,missed,"Harden, James",201935,4.2,0,0
419,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,14,3,7:56,10.2,2,2.4,3.5,2,missed,"Jones, Terrence",203093,0.0,0,0
420,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,15,3,7:55,24.0,0,0.7,0.8,2,missed,"Motiejunas, Donatas",202700,2.5,0,0
421,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,16,3,5:04,17.5,3,2.4,4.3,2,missed,"Smith, Josh",2746,0.2,0,0
422,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,17,3,4:16,6.8,0,2.1,23.6,2,missed,"Smith, Josh",2746,4.2,0,0
423,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,18,3,2:21,22.0,3,3.6,3.5,2,made,"Smith, Josh",2746,7.5,1,2
424,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,19,3,1:14,23.3,0,0.8,4.4,2,missed,"Motiejunas, Donatas",202700,1.5,0,0
425,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,20,4,7:33,15.6,2,2.7,16.2,2,made,"Harden, James",201935,1.7,1,2
426,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,21,4,6:15,17.0,0,1.3,25.3,3,made,"Harden, James",201935,4.2,1,3
427,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,22,4,5:37,10.3,3,5.2,6.1,2,missed,"Smith, Josh",2746,2.9,0,0
428,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,23,4,4:04,19.7,0,0.7,2.8,2,made,"Smith, Josh",2746,2.6,1,2
429,0021400832,"FEB 23, 2015 - MIN @ HOU",A,L,-11,24,4,0:16,10.8,3,4.2,2.3,2,made,"McDaniels, KJ",203909,2.5,1,2
430,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,1,1,7:43,20.5,0,0.8,3.0,2,made,"Tucker, PJ",200782,2.4,1,2
431,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,2,1,7:14,15.7,0,2.0,13.9,2,made,"Tucker, PJ",200782,3.3,1,2
432,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,3,1,5:41,9.0,0,0.8,17.7,2,made,"Bledsoe, Eric",202339,5.1,1,2
433,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,4,1,1:06,7.8,5,3.4,13.6,2,made,"Warren, TJ",203933,2.4,1,2
434,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,5,2,11:49,12.9,1,3.0,22.6,2,made,"Bledsoe, Eric",202339,6.2,1,2
435,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,6,2,11:21,17.4,0,0.9,25.3,3,missed,"Wright, Brandan",201148,6.5,0,0
436,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,7,2,3:09,9.8,1,4.3,18.5,2,missed,"Tucker, PJ",200782,4.6,0,0
437,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,8,2,0:24,11.3,1,1.2,4.6,2,missed,"Morris, Markieff",202693,1.3,0,0
438,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,9,3,9:46,20.3,1,1.3,2.7,2,made,"Green, Gerald",101123,16.0,1,2
439,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,10,3,4:31,12.6,1,1.7,5.3,2,made,"Morris, Markieff",202693,3.1,1,2
440,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,11,3,2:53,11.5,2,2.7,14.6,2,missed,"Tucker, PJ",200782,2.5,0,0
441,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,12,3,2:09,0.1,0,1.9,17.8,2,missed,"Morris, Marcus",202694,3.9,0,0
442,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,13,3,0:37,13.8,1,1.5,18.5,2,missed,"Green, Gerald",101123,4.0,0,0
443,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,14,4,5:02,13.1,2,2.1,6.9,2,made,"Morris, Marcus",202694,1.2,1,2
444,0021400808,"FEB 20, 2015 - MIN vs. PHX",H,W,2,15,4,0:19,8.3,1,1.2,4.7,2,made,"Morris, Markieff",202693,1.2,1,2
445,0021400793,"FEB 11, 2015 - MIN vs. GSW",H,L,-3,1,1,10:31,11.2,2,4.3,18.1,2,made,"Barnes, Harrison",203084,3.0,1,2
446,0021400793,"FEB 11, 2015 - MIN vs. GSW",H,L,-3,2,1,8:06,20.5,1,1.9,3.4,2,missed,"Barnes, Harrison",203084,1.9,0,0
447,0021400793,"FEB 11, 2015 - MIN vs. GSW",H,L,-3,3,2,6:44,14.4,0,0.8,5.1,2,made,"Livingston, Shaun",2733,8.4,1,2
448,0021400793,"FEB 11, 2015 - MIN vs. GSW",H,L,-3,4,2,2:03,12.1,1,4.8,20.6,2,missed,"Barnes, Harrison",203084,4.3,0,0
449,0021400793,"FEB 11, 2015 - MIN vs. GSW",H,L,-3,5,2,0:46,2.4,0,0.7,23.7,3,missed,"Barnes, Harrison",203084,9.6,0,0
450,0021400793,"FEB 11, 2015 - MIN vs. GSW",H,L,-3,6,3,11:21,15.1,0,0.9,2.0,2,made,"Bogut, Andrew",101106,3.5,1,2
451,0021400793,"FEB 11, 2015 - MIN vs. GSW",H,L,-3,7,3,3:59,10.1,1,1.7,17.8,2,missed,"Thompson, Klay",202691,3.7,0,0
452,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,1,1,11:16,13.3,1,1.2,6.6,2,missed,"Korver, Kyle",2594,3.2,0,0
453,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,2,1,8:20,12.8,0,0.8,4.6,2,made,"Horford, Al",201143,0.7,1,2
454,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,3,1,7:29,13.1,1,2.3,4.5,2,missed,"Millsap, Paul",200794,1.8,0,0
455,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,4,1,5:26,15.0,0,0.8,4.2,2,missed,"Millsap, Paul",200794,0.5,0,0
456,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,5,1,5:25,13.4,0,0.1,2.4,2,made,"Millsap, Paul",200794,0.5,1,2
457,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,6,1,4:51,12.0,0,0.8,19.1,2,made,"Carroll, DeMarre",201960,8.9,1,2
458,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,7,2,11:20,9.8,2,2.2,15.2,2,made,"Korver, Kyle",2594,3.6,1,2
459,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,8,2,10:50,16.3,0,1.8,17.6,2,missed,"Bazemore, Kent",203145,4.1,0,0
460,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,9,2,2:45,24.0,0,0.0,2.7,2,made,"Carroll, DeMarre",201960,0.3,1,2
461,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,10,3,10:25,24.0,0,0.1,1.0,2,missed,"Millsap, Paul",200794,0.1,0,0
462,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,11,3,7:41,4.0,8,6.5,10.6,2,made,"Teague, Jeff",201952,2.0,1,2
463,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,12,3,6:33,22.1,0,0.8,23.9,3,missed,"Carroll, DeMarre",201960,5.8,0,0
464,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,13,3,3:56,10.0,0,1.0,24.0,3,missed,"Bazemore, Kent",203145,6.5,0,0
465,0021400779,"FEB 09, 2015 - MIN vs. ATL",H,L,-12,14,3,2:34,4.5,7,5.2,19.3,2,missed,"Bazemore, Kent",203145,5.4,0,0
466,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,1,1,9:40,12.2,1,1.7,6.1,2,made,"Drummond, Andre",203083,1.7,1,2
467,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,2,1,8:37,15.0,2,4.0,18.6,2,missed,"Singler, Kyle",202713,2.8,0,0
468,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,3,1,8:28,7.7,3,4.2,7.8,2,missed,"Singler, Kyle",202713,1.6,0,0
469,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,4,1,5:51,4.9,2,2.4,8.4,2,missed,"Singler, Kyle",202713,1.0,0,0
470,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,5,1,2:54,12.0,1,3.1,3.1,2,made,"Singler, Kyle",202713,1.6,1,2
471,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,6,1,1:32,17.2,2,4.4,9.5,2,missed,"Singler, Kyle",202713,1.5,0,0
472,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,7,3,11:03,7.7,3,4.6,5.8,2,made,"Singler, Kyle",202713,0.9,1,2
473,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,8,3,8:40,9.4,1,1.3,5.1,2,made,"Singler, Kyle",202713,0.3,1,2
474,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,9,3,5:26,13.1,1,3.0,6.4,2,missed,"Singler, Kyle",202713,1.5,0,0
475,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,10,4,9:24,23.0,0,1.4,24.2,3,made,"Butler, Caron",2406,6.1,1,3
476,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,11,4,3:25,5.3,2,4.5,13.2,2,made,"Singler, Kyle",202713,4.9,1,2
477,0021400769,"FEB 08, 2015 - MIN @ DET",A,W,11,12,4,1:55,18.0,6,4.4,3.9,2,missed,"Drummond, Andre",203083,3.1,0,0
478,0021400754,"FEB 06, 2015 - MIN vs. MEM",H,W,1,1,1,7:42,14.3,0,0.7,19.4,2,missed,"Green, Jeff",201145,4.6,0,0
479,0021400754,"FEB 06, 2015 - MIN vs. MEM",H,W,1,2,1,7:04,10.6,0,0.6,1.5,2,made,"Green, Jeff",201145,3.2,1,2
